FID,id,knoopid,volgnr,nodeid,geoid,netwerkid,netwerk,nettype,beschr,startdate,stopdate,geom,codetype
knoop_full_export.fid--16c1f25b_14b3a583521_283a,226007525,7525,45,7514,29034830,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4553795730974417 50.80530800831758),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_283b,226007523,7523,46,7511,29034527,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.459220822662676 50.8033336948902),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_283c,226007522,7522,54,7512,29033878,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4605888833118508 50.80211096254993),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_283d,226007524,7524,55,7513,29033599,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.456105150271357 50.799935319031825),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_283e,226007539,7539,50,7515,29034027,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.489493627786883 50.828689293828276),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_283f,226007538,7538,51,7516,29033543,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4803020713673543 50.82758739013152),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2840,226007537,7537,52,7517,29033704,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.477840739045005 50.82391311731692),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2841,226007536,7536,1,7518,29033332,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.481826357266183 50.823112350467916),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2842,226007535,7535,99,7519,29033575,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.483990623377791 50.82075941129471),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2843,226007534,7534,98,7520,29033729,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.478621271485489 50.81839547832928),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2844,226007533,7533,95,7521,29033730,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4748613273686293 50.81863359357352),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2845,226007532,7532,94,7522,29034246,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.47379037604342 50.81981100089433),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2846,226007530,7530,53,7523,29034546,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4723085182993225 50.82339257615204),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2847,226007531,7531,54,7524,29033683,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.471227614503382 50.823020135692445),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2848,226007529,7529,55,7525,29033582,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.464096488358018 50.82294280725298),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2849,226007528,7528,92,7526,29033705,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4625928466270333 50.81957645137067),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_284a,226007543,7543,97,7527,29033569,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.480134202131585 50.81590756070561),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_284b,226007541,7541,96,7528,29034286,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.475351641358409 50.81497738697217),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_284c,226007542,7542,34,7529,29033706,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4750340485345683 50.812816640863204),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_284d,226007540,7540,83,7530,29033984,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.468347627237059 50.81454239757008),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_284e,226007553,7553,80,7540,29033334,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4634765851911125 50.8146417312763),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_284f,226007545,7545,79,7538,29034463,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.464160832477164 50.814980401105785),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2850,226007546,7546,82,7531,29034149,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4670665138883288 50.814560954565316),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2851,226007547,7547,86,7532,29033544,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4666763603827224 50.81474423121358),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2852,226007548,7548,85,7533,29034464,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.466785624922313 50.81518357419251),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2853,226007549,7549,84,7534,29034188,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.466872420712746 50.81566702564718),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2854,226007550,7550,89,7535,29033530,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4669913887021737 50.81688229547619),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2855,226007551,7551,88,7536,29033860,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4651253301172495 50.816939650354705),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2856,226007552,7552,87,7537,29034313,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.46511690770818 50.81704815505889),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2857,226007544,7544,78,7539,29033631,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.463326969233829 50.81633378414702),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2858,226007560,7560,77,7541,29034256,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.462039606519302 50.81475869034538),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2859,226007559,7559,76,7542,29034257,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.460043794979533 50.813881842273545),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_285a,226007558,7558,40,7543,29033913,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.462491128554569 50.81206323484628),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_285b,226007557,7557,41,7544,29034028,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4595900789415133 50.81070743259001),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_285c,226007556,7556,42,7545,29034467,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4562626957242566 50.812949920347656),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_285d,226007555,7555,43,7546,29034107,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4549077517636912 50.813474897052615),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_285e,226007554,7554,75,7547,29033401,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.4566057557591647 50.81493199274438),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_285f,226007561,7561,44,7548,29033402,226,Wandelnetwerk Land van Streuvels,WANDEL,Wandelen,2013-11-21T00:00:00,2013-11-21T00:00:00,POINT (3.45076184564992 50.811316639643344),NETWERK
